,kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
1856,4249725,K00222.02,Kepler-120 c,287.89162999999996,0.0,19h11m33.99s,39.33913,0.0,+39d20m20.9s,15.714,,14.665,,14.315,,14.1,,13.019,0.023,12.418,0.025,12.307,0.024,14.735,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),43.6,,1.26,130.7651,0.0025,-0.0025,0.0,,,,,,1.66,,,0.08800000000000001,,,0.72,0.47,-0.47,3.5011,,,,,,866.0,,,12.794595,8.1e-05,-8.1e-05,0.0286,0.0019,-0.0019,20.5,6.8,-6.8,,,,473.0,,,4353.0,,,4.73,,,,,,0.53,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454963.765,0.0025,-0.0025,,,,,,,,,,,,,
1857,11774991,K02173.01,Kepler-367 b,297.29242,0.0,19h49m10.18s,49.981628,0.0,+49d58m53.9s,13.712,,12.797,,12.522,,12.378,,11.243,0.024,10.752,0.017,10.674000000000001,0.013999999999999999,12.879000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),23.4,,1.16,141.1054,0.005,-0.005,0.0,,,,,,1.24,,,0.201,,,0.71,0.66,-0.66,4.6532,,,,,,249.0,,,37.815259999999995,0.0005099999999999999,-0.0005099999999999999,0.0154,0.0021,-0.0021,45.0,19.0,-19.0,,,,394.0,,,4666.0,,,4.58,,,,,,0.73,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454974.105,0.005,-0.005,,,,,,,,,,,,,
1858,11774991,K02173.02,Kepler-367 c,297.29242,0.0,19h49m10.18s,49.981628,0.0,+49d58m53.9s,13.712,,12.797,,12.522,,12.378,,11.243,0.024,10.752,0.017,10.674000000000001,0.013999999999999999,12.879000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),19.7,,1.34,171.1865,0.0066,-0.0066,0.0,,,,,,1.22,,,0.253,,,0.71,0.66,-0.66,5.2134,,,,,,241.0,,,53.5782,0.001,-0.001,0.0152,0.002,-0.002,57.0,24.0,-24.0,,,,351.0,,,4666.0,,,4.58,,,,,,0.73,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455004.1859999998,0.0066,-0.0066,,,,,,,,,,,,,
1859,8261920,K02174.01,,300.24222000000003,0.0,20h00m58.13s,44.141399,0.0,+44d08m29.0s,16.819000000000003,,15.607999999999999,,15.181,,14.939,,13.732000000000001,0.033,13.106,0.04,12.397,,15.673,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),19.2,,1.19,137.7098,0.004,-0.004,0.0,,,,,,1.32,,,0.057999999999999996,,,0.37,0.42,-0.42,2.0762,,,,,,588.0,,,6.693196,7.5e-05,-7.5e-05,0.0217,0.0073,-0.0073,23.5,6.9,-6.9,,,,578.0,,,4221.0,,,4.72,,,,,,0.56,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454970.71,0.004,-0.004,,,,,,,,,,,,,
1860,8261920,K02174.02,,300.24222000000003,0.0,20h00m58.13s,44.141399,0.0,+44d08m29.0s,16.819000000000003,,15.607999999999999,,15.181,,14.939,,13.732000000000001,0.033,13.106,0.04,12.397,,15.673,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),15.0,,1.82,169.5007,0.0076,-0.0076,0.0,,,,,,1.44,,,0.16899999999999998,,,0.01,0.76,-0.76,3.7974,,,,,,731.0,,,33.13733,0.00072,-0.00072,0.0237,0.008,-0.008,68.0,20.0,-20.0,,,,338.0,,,4221.0,,,4.72,,,,,,0.56,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455002.501,0.0076,-0.0076,,,,,,,,,,,,,
1861,8261920,K02174.03,,300.24222000000003,0.0,20h00m58.13s,44.141399,0.0,+44d08m29.0s,16.819000000000003,,15.607999999999999,,15.181,,14.939,,13.732000000000001,0.033,13.106,0.04,12.397,,15.673,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),9.7,,1.28,176.7996,0.0083,-0.0083,0.0,,,,,,0.93,,,0.064,,,0.35,0.66,-0.66,2.1741,,,,,,313.0,,,7.7251,0.00018999999999999998,-0.00018999999999999998,0.0152,0.0052,-0.0052,25.9,7.6,-7.6,,,,550.0,,,4221.0,,,4.72,,,,,,0.56,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455009.8,0.0083,-0.0083,,,,,,,,,,,,,
1862,9022166,K02175.01,Kepler-368 b,291.88004,0.0,19h27m31.21s,45.387932,0.0,+45d23m16.6s,13.366,,12.794,,12.626,,12.539000000000001,,11.6,0.021,11.229000000000001,0.017,11.175,0.018000000000000002,12.847999999999999,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),26.7,,1.07,142.1882,0.008,-0.008,0.0,,,,,,1.1,,,0.157,,,0.019,0.027999999999999997,-0.027999999999999997,9.5717,,,,,,258.0,,,26.84628,0.00058,-0.00058,0.01439,0.00032,-0.00032,21.7,1.8,-1.8,,,,493.0,,,5293.0,,,4.6,,,,,,0.7,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454975.188,0.008,-0.008,,,,,,,,,,,,,
1863,10027247,K02418.01,Kepler-1229 b,297.48669,0.0,19h49m56.81s,46.996712,0.0,+46d59m48.2s,17.021,,15.613,,14.96,,14.511,,13.228,0.025,12.573,0.022000000000000002,12.374,0.023,15.474,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),13.5,,1.41,189.2571,0.0086,-0.0086,0.0,,,,,,1.67,,,0.314,,,0.81,0.52,-0.52,5.2587,,,,,,821.0,,,86.8299,0.0023,-0.0023,0.028999999999999998,0.012,-0.012,80.0,37.0,-37.0,,,,220.0,,,3863.0,,,4.74,,,,,,0.52,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455022.2569999998,0.0086,-0.0086,,,,,,,,,,,,,
1864,8026752,K00240.01,Kepler-502 b,291.08014,0.0,19h24m19.23s,43.860199,0.0,+43d51m36.7s,15.4,,14.935,,14.804,,14.752,,13.914000000000001,0.026000000000000002,13.628,0.027999999999999997,13.592,0.038,14.982000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),124.0,,1.28,138.61452,0.0009400000000000001,-0.0009400000000000001,0.0,,,,,,3.99,,,0.053,,,0.83,0.067,-0.067,4.6468,,,,,,1343.0,,,4.286859,1.2e-05,-1.2e-05,0.03765,0.0002,-0.0002,4.479,0.086,-0.086,,,,1133.0,,,5996.0,,,4.48,,,,,,0.97,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454971.615,0.0009400000000000001,-0.0009400000000000001,,,,,,,,,,,,,
1865,6343170,K02419.01,Kepler-1230 b,283.2645,0.0,18h53m03.48s,41.711449,0.0,+41d42m41.2s,15.753,,15.265,,15.118,,15.061,,14.232000000000001,0.027999999999999997,13.875,0.034,13.915,0.065,15.309000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),11.7,,1.03,136.582,0.01,-0.01,0.0,,,,,,3.19,,,0.092,,,0.96,0.43,-0.43,4.1316,,,,,,535.0,,,9.95699,0.00082,-0.00082,0.0272,0.006,-0.006,6.8,3.3,-3.3,,,,893.0,,,5917.0,,,4.39,,,,,,1.08,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454969.582,0.01,-0.01,,,,,,,,,,,,,
1866,7107802,K02420.01,Kepler-1231 b,288.58835,0.0,19h14m21.20s,42.605659,0.0,+42d36m20.4s,15.249,,14.690999999999999,,14.53,,14.459000000000001,,13.55,0.022000000000000002,13.238,0.024,13.175,0.026000000000000002,14.745999999999999,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),15.4,,1.16,137.4565,0.0078,-0.0078,0.0,,,,,,1.27,,,0.09300000000000001,,,0.43,0.8,-0.8,4.1874,,,,,,212.0,,,10.41728,0.00022,-0.00022,0.0133,0.0014,-0.0014,17.4,6.8,-6.8,,,,758.0,,,5615.0,,,4.55,,,,,,0.87,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454970.456,0.0078,-0.0078,,,,,,,,,,,,,
1867,8838950,K02421.01,,298.41931,0.0,19h53m40.63s,45.071442,0.0,+45d04m17.2s,15.168,,14.347000000000001,,14.017000000000001,,13.849,,12.855,0.025,12.332,0.022000000000000002,12.264000000000001,0.023,14.363,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),10.5,,1.28,133.5572,0.0056,-0.0056,0.0,,,,,,0.54,,,0.027000000000000003,,,0.84,0.44,-0.44,2.3346,,,,,,94.0,,,2.270395,4.4e-05,-4.4e-05,0.0101,0.001,-0.001,4.2,2.1,-2.1,,,,861.0,,,4586.0,,,4.78,,,,,,0.49,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454966.557,0.0056,-0.0056,,,,,,,,,,,,,
1868,11360805,K02422.01,Kepler-1232 b,296.55005,0.0,19h46m12.01s,49.102321999999994,0.0,+49d06m08.4s,15.425999999999998,,14.729000000000001,,14.536,,14.402000000000001,,13.450999999999999,0.025,13.087,0.032,12.965,0.024,14.802999999999999,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),14.3,,1.21,140.7571,0.0084,-0.0084,0.0,,,,,,2.06,,,0.168,,,0.87,0.42,-0.42,4.482,,,,,,335.0,,,26.783559999999998,0.0006,-0.0006,0.0199,0.0019,-0.0019,24.6,8.5,-8.5,,,,556.0,,,5295.0,,,4.43,,,,,,0.95,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454973.7569999998,0.0084,-0.0084,,,,,,,,,,,,,
1869,9845898,K02423.01,Kepler-1233 b,297.37509,0.0,19h49m30.02s,46.662209000000004,0.0,+46d39m44.0s,15.049000000000001,,14.63,,14.535,,14.489,,13.594000000000001,0.048,13.315999999999999,0.052000000000000005,13.258,0.034,14.689,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),12.3,,0.91,165.423,0.013000000000000001,-0.013000000000000001,0.0,,,,,,1.97,,,0.26,,,0.3,0.82,-0.82,6.8671,,,,,,326.0,,,45.1257,0.0015,-0.0015,0.0167,0.0014,-0.0014,49.0,18.0,-18.0,,,,562.0,,,6236.0,,,4.43,,,,,,1.09,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454998.423,0.013000000000000001,-0.013000000000000001,,,,,,,,,,,,,
1870,12453581,K02424.01,Kepler-1234 b,287.52203,0.0,19h10m05.29s,51.375858,0.0,+51d22m33.1s,16.668,,15.827,,15.587,,15.459000000000001,,14.354000000000001,0.034,13.863,0.045,13.797,0.046,15.912,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),13.6,,1.07,136.5678,0.0088,-0.0088,0.0,,,,,,2.69,,,0.095,,,0.96,0.2,-0.2,4.2075,,,,,,737.0,,,11.93999,0.00028,-0.00028,0.0345,0.0046,-0.0046,8.2,3.0,-3.0,,,,592.0,,,4899.0,,,4.64,,,,,,0.71,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454969.568,0.0088,-0.0088,,,,,,,,,,,,,
1871,11922678,K02425.01,,295.96283,0.0,19h43m51.08s,50.24025,0.0,+50d14m24.9s,13.843,,13.472999999999999,,13.367,,13.363,,12.523,0.022000000000000002,12.267000000000001,0.019,12.302999999999999,0.024,13.51,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,13.4,,,133.81318000000002,,,,,,,,,,,,,,,,,,3.07,,,,,,96.0,,,3.5126977999999998,,,,,,,,,,,,,,,6205.0,,,4.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EB:secondary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454966.813,,,,,,,,,,,,,,,
1872,8081899,K02426.01,Kepler-1235 b,284.90302,0.0,18h59m36.72s,43.953959999999995,0.0,+43d57m14.3s,14.427999999999999,,13.815,,13.658,,13.574000000000002,,12.630999999999998,0.022000000000000002,12.273,0.019,12.199000000000002,0.023,13.889000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),14.1,,1.08,132.2652,0.0056,-0.0056,0.0,,,,,,0.78,,,0.048,,,0.75,0.52,-0.52,2.3678,,,,,,94.0,,,4.160693,6.9e-05,-6.9e-05,0.00928,0.0008699999999999999,-0.0008699999999999999,9.0,4.3,-4.3,,,,938.0,,,5307.0,,,4.6,,,,,,0.77,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454965.265,0.0056,-0.0056,,,,,,,,,,,,,
1873,10189557,K02427.01,,283.02725,0.0,18h52m06.54s,47.249882,0.0,+47d14m59.6s,16.074,,15.464,,15.232000000000001,,15.130999999999998,,14.1,0.025,13.651,0.031,13.606,0.052000000000000005,15.484000000000002,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,13.4,,,131.93894,,,,,,,,,,,,,,,,,,2.49,,,,,,226.0,,,2.9309283,,,,,,,,,,,,,,,5291.0,,,4.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,-2.2,,8.7,,,,,,,,APO,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454964.9390000002,,,,,,,,,,,,,,,
1874,9965184,K02428.01,,297.18564,0.0,19h48m44.55s,46.825298,0.0,+46d49m31.1s,16.067,,15.318,,15.097999999999999,,14.936,,13.874,0.027000000000000003,13.440999999999999,0.028999999999999998,13.325999999999999,0.036000000000000004,15.388,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,10.9,,,136.63033000000001,,,,,,,,,,,,,,,,,,3.68,,,,,,295.0,,,8.1137394,,,,,,,,,,,,,,,5130.0,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,3.5,,10.3,,,,,,,,APO,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454969.63,,,,,,,,,,,,,,,
1875,3832716,K00027.01,,285.39404,0.0,19h01m34.57s,38.904911,0.0,+38d54m17.7s,13.827,,13.385,,13.242,,13.197000000000001,,12.369000000000002,0.021,12.100999999999999,0.023,12.017999999999999,0.025,13.418,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,590.5,,,170.33823,,,,,,,,,,,,,,,,,,4.17,,,,,,294885.0,,,1.1418765,,,,,,,,,,,,,,,5926.0,,,4.1419999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multiple stellar eclipses,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455003.338,,,,,,,,,,,,,,,
1876,11288051,K00241.01,Kepler-124 c,286.75278,0.0,19h07m00.67s,49.064910999999995,0.0,+49d03m53.7s,14.74,,14.089,,13.880999999999998,,13.749,,12.78,0.023,12.314,0.028999999999999998,12.232999999999999,0.026000000000000002,14.139000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),57.6,,1.14,131.7931,0.0017,-0.0017,0.0,,,,,,1.66,,,0.1,,,0.32,0.65,-0.65,3.5308,,,,,,794.0,,,13.821391,6.8e-05,-6.8e-05,0.0254,0.0016,-0.0016,29.0,10.0,-10.0,,,,546.0,,,5055.0,,,4.72,,,,,,0.6,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454964.793,0.0017,-0.0017,,,,,,,,,,,,,
1877,9911882,K02429.01,,299.07828,0.0,19h56m18.79s,46.786159999999995,0.0,+46d47m10.2s,15.661,,15.078,,14.877,,14.765,,13.857000000000001,0.038,13.503,0.04,13.409,,15.112,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,20.1,,,136.13678000000002,,,,,,,,,,,,,,,,,,1.35,,,,,,334.0,,,1.5956361000000001,,,,,,,,,,,,,,,5451.0,,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,-1.0,,4.1,,,,,,,,APO,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454969.137,,,,,,,,,,,,,,,
1878,3533469,K02430.01,,288.10607999999996,0.0,19h12m25.46s,38.659061,0.0,+38d39m32.6s,14.967,,14.241,,14.068,,14.057,,13.103,0.024,12.687000000000001,0.026000000000000002,12.65,0.025,14.338,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),13.8,,1.17,133.645,0.013999999999999999,-0.013999999999999999,0.0,,,,,,1.33,,,0.08900000000000001,,,0.26,0.82,-0.82,3.3082,,,,,,222.0,,,10.21517,0.00031,-0.00031,0.0131,0.0014,-0.0014,23.1,8.5,-8.5,,,,753.0,,,5287.0,,,4.45,,,,,,0.93,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454966.645,0.013999999999999999,-0.013999999999999999,,,,,,,,,,,,,
1879,8956706,K02431.01,,293.24487,0.0,19h32m58.77s,45.298279,0.0,+45d17m53.8s,16.833,,15.940999999999999,,15.6,,15.475,,14.429,0.033,13.894,0.035,13.879000000000001,0.07200000000000001,15.97,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,14.5,,,134.74743,,,,,,,,,,,,,,,,,,4.9,,,,,,458.0,,,8.3804942,,,,,,,,,,,,,,,4881.0,,,4.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,-6.1,,12.1,,,,,,,,APO,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454967.747,,,,,,,,,,,,,,,
1880,7047363,K02432.01,Kepler-1236 b,295.62469,0.0,19h42m29.93s,42.545898,0.0,+42d32m45.2s,16.588,,15.902000000000001,,15.685,,15.519,,14.550999999999998,0.028999999999999998,14.097999999999999,0.034,14.017999999999999,0.054000000000000006,15.956,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),14.6,,1.21,147.5594,0.0066,-0.0066,0.0,,,,,,1.91,,,0.179,,,0.52,0.88,-0.88,3.4887,,,,,,703.0,,,31.05745,0.0005200000000000001,-0.0005200000000000001,0.025,0.0068,-0.0068,60.0,29.0,-29.0,,,,456.0,,,5228.0,,,4.65,,,,,,0.7,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454980.559,0.0066,-0.0066,,,,,,,,,,,,,
1881,11231334,K00258.01,,284.54184,0.0,18h58m10.04s,48.961281,0.0,+48d57m40.6s,10.097000000000001,,9.793,,9.797,,9.78,,8.947000000000001,0.03,8.698,0.026000000000000002,8.682,0.021,9.887,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),129.2,,8.06,172.50099999999998,0.0011,-0.0011,0.0,,,,,,5.18,,,0.054000000000000006,,,0.26,0.61,-0.61,5.4678,,,,,,1176.0,,,4.1574029999999995,1.4999999999999999e-05,-1.4999999999999999e-05,0.0314,0.006,-0.006,5.8,2.1,-2.1,,,,1466.0,,,6278.0,,,4.17,,,,,,1.51,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455005.501,0.0011,-0.0011,,,,,,,,,,,,,
1882,5790807,K00259.01,,291.77182,0.0,19h27m05.24s,41.098068,0.0,+41d05m53.0s,10.164,,9.885,,9.851,,9.884,,9.097999999999999,0.024,8.955,0.03,8.941,0.019,9.954,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,985.6,,,207.12542,,,,,,,,,,,,,,,,,,6.62,,,,,,23621.0,,,79.9962364,,,,,,,,,,,,,,,6349.0,,,4.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455040.125,,,,,,,,,,,,,,,
1883,3861595,K00004.01,Kepler-1658 b,294.35654,0.0,19h37m25.57s,38.947379999999995,0.0,+38d56m50.6s,11.755,,11.354000000000001,,11.294,,11.305,,10.475,0.025,10.265999999999998,0.028999999999999998,10.195,0.023,11.432,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),220.4,,1.51,157.52591999999999,0.00037,-0.00037,0.0,,,,,,11.79,,,0.055999999999999994,,,0.946,0.044000000000000004,-0.044000000000000004,2.9278,,,,,,1313.0,,,3.8493724,4.4e-06,-4.4e-06,0.04152,0.0002,-0.0002,4.481,0.066,-0.066,,,,1923.0,,,6391.0,,,3.81,,,,,,2.6,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454990.526,0.00037,-0.00037,,,,,,,,,,,,,
