,kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
2537,4385148,K02942.02,,296.26456,0.0,19h45m03.49s,39.40596,0.0,+39d24m21.5s,16.034000000000002,,15.43,,15.242,,15.132,,14.229000000000001,0.033,13.868,0.04,13.705,0.05,15.48,,q1_q8_koi,Done,,CANDIDATE,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.3439,0.6107,-0.0077,0.4988,Mandel and Agol (2002 ApJ 580 171),16.4,,0.94,152.408,0.015,-0.015,0,,,,,,1.5,0.69,-0.69,0.163,,,0.28,0.84,-0.84,4.9533,,,,,,493,,,24.27684,0.00073,-0.00073,0.0203,0.0025,-0.0025,37.0,18.0,-18.0,89.38,,,496.0,,,5514.0,200.0,-200.0,4.76,0.3,-0.3,,,,0.68,0.3,-0.3,0.97,0.3,-0.3,,,,KIC,0.0,19.75099,2.1e-05,39.40573,0.00027,0.177,0.077,0.027,0.065,-0.000123,2.8000000000000003e-05,-1.9e-05,2.3e-05,2.27,0.28,1.73,0.88,2.86,0.58,0.71,0.12,0.17,0.45,0.73,0.15,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454985.4080000003,0.015,-0.015,,,,,,,,,,,,,
2538,9838468,K02943.01,Kepler-1391 b,294.83102,0.0,19h39m19.44s,46.659591999999996,0.0,+46d39m34.5s,14.300999999999998,,13.792,,13.66,,13.604000000000001,,12.725999999999999,0.021,12.434000000000001,0.022000000000000002,12.366,0.018000000000000002,13.852,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),23.8,,1.53,175.3981,0.0095,-0.0095,0,,,,,,1.48,0.71,-0.71,0.281,,,0.83,0.94,-0.94,9.576,,,,,,213,,,54.40971999999999,0.0007599999999999999,-0.0007599999999999999,0.0152,0.0056,-0.0056,25.0,11.0,-11.0,88.24,,,463.0,,,5885.0,74.0,-74.0,4.53,0.3,-0.3,,,,0.9,0.28,-0.28,1.0,0.047,-0.047,0.4,3.0,-3.0,Pinsonneault,0.078,19.65541,2e-05,46.65978,0.00021,0.045,0.072,0.053,0.05,-9.3e-06,7.400000000000001e-06,-1.0800000000000002e-05,5.2e-06,0.33,0.33,0.84,0.52,0.9,0.5,0.25,0.33,0.84,0.54,0.88,0.52,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455008.398,0.0095,-0.0095,,,,,,,,,,,,,
2539,6781548,K02944.01,,293.07833999999997,0.0,19h32m18.80s,42.277039,0.0,+42d16m37.3s,16.246,,15.63,,15.431,,15.367,,14.419,0.027999999999999997,14.104000000000001,0.039,14.177999999999999,0.08900000000000001,15.675999999999998,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.2919,0.5237,-0.0142,0.5412,Mandel and Agol (2002 ApJ 580 171),24.5,,2.3,138.8451,0.0058,-0.0058,0,,,,,,2.9,1.5,-1.5,0.087,,,0.29,0.82,-0.82,3.4656,,,,,,923,,,9.121999,7.6e-05,-7.6e-05,0.027000000000000003,0.012,-0.012,19.9,9.7,-9.7,89.38,,,835.0,,,5650.0,200.0,-200.0,4.48,0.3,-0.3,,,,0.98,0.3,-0.3,1.05,0.3,-0.3,,,,KIC,,19.538375,2.8e-05,42.28519,0.00033,-0.61,0.1,1.968,0.079,0.0005269999999999999,5e-05,,,-3.212,0.028,2.405,0.076,4.013,0.051,-3.047,0.02,2.557,0.046,3.978,0.033,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454971.845,0.0058,-0.0058,,,,,,,,,,,,,
2540,8617363,K02945.01,,288.95551,0.0,19h15m49.32s,44.7057,0.0,+44d42m20.5s,16.522000000000002,,15.940999999999999,,15.775,,15.693,,14.8,0.034,14.334000000000001,0.039,14.298,0.069,15.999,,q1_q8_koi,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),16.4,,1.36,144.2499,0.004,-0.004,0,,,,,,2.5,1.3,-1.3,0.142,,,0.02,0.15,-0.15,1.7659,,,,,,923,,,19.94738,0.00011,-0.00011,0.027000000000000003,0.013000000000000001,-0.013000000000000001,90.0,25.0,-25.0,89.95,,,620.0,,,5736.0,92.0,-92.0,4.56,0.3,-0.3,,,,0.85,0.18,-0.18,0.961,0.038,-0.038,0.5,3.3,-3.3,Pinsonneault,0.034,19.263685,2.7e-05,44.70613,0.0003,-0.065,0.097,0.1,0.072,6.3e-05,4.7e-05,-9.7e-05,3.5e-05,0.35,0.58,0.71,0.78,0.79,0.74,0.46,0.58,0.75,0.76,0.88,0.71,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454977.25,0.004,-0.004,,,,,,,,,,,,,
2541,9642292,K02946.01,Kepler-1392 b,288.76697,0.0,19h15m04.07s,46.394421,0.0,+46d23m39.9s,16.175,,15.624,,15.466,,15.372,,14.402999999999999,0.028999999999999998,14.012,0.031,13.939,0.044000000000000004,15.679,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),21.6,,1.11,143.7353,0.0077,-0.0077,0,,,,,,2.2,1.2,-1.2,0.121,,,0.73,0.85,-0.85,4.3595,,,,,,551,,,15.14112,0.00015,-0.00015,0.023,0.01,-0.01,18.6,8.3,-8.3,87.66,,,664.0,,,5665.0,200.0,-200.0,4.59,0.3,-0.3,,,,0.85,0.3,-0.3,1.04,0.3,-0.3,,,,KIC,0.017,19.251115,2.5e-05,46.395,0.00028,-0.055,0.092,0.11,0.068,3.1e-05,2.6000000000000002e-05,-6.2e-05,1.9e-05,-0.33,0.38,0.14,0.3,0.36,0.36,-0.4,0.37,0.35,0.33,0.53,0.35,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454976.735,0.0077,-0.0077,,,,,,,,,,,,,
2542,9950316,K02947.01,,291.38715,0.0,19h25m32.92s,46.881679999999996,0.0,+46d52m54.0s,15.050999999999998,,14.482000000000001,,14.321,,14.25,,13.317,0.022000000000000002,12.991,0.018000000000000002,12.944,0.024,14.54,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),11.9,,1.14,151.062,0.019,-0.019,0,,,,,,1.15,0.57,-0.57,0.284,,,0.53,0.87,-0.87,10.3253,,,,,,190,,,57.1036,0.0016,-0.0016,0.0128,0.0057,-0.0057,36.0,18.0,-18.0,89.38,,,423.0,,,5629.0,68.0,-68.0,4.57,0.3,-0.3,,,,0.82,0.17,-0.17,0.932,0.029,-0.029,0.4,3.8,-3.8,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454984.062,0.019,-0.019,,,,,,,,,,,,,
2543,6356692,K02948.01,,289.39474,0.0,19h17m34.74s,41.782348999999996,0.0,+41d46m56.5s,12.440999999999999,,11.839,,11.706,,11.606,,10.703,0.018000000000000002,10.388,0.016,10.322000000000001,0.018000000000000002,11.925999999999998,,q1_q8_koi,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.2864,0.4832,0.0796,0.4777,Mandel and Agol (2002 ApJ 580 171),16.4,,1.47,141.5678,0.0082,-0.0082,0,,,,,,1.31,0.5,-0.5,0.098,,,0.91,0.95,-0.95,4.9825,,,,,,46,,,11.39153,0.00013000000000000002,-0.00013000000000000002,0.0076,0.0023,-0.0023,7.4,3.6,-3.6,83.08,,,990.0,,,5582.0,90.0,-90.0,4.02,0.3,-0.3,,,,1.58,0.36,-0.36,0.96,0.12,-0.12,11.3,3.0,-3.0,Pinsonneault,0.381,19.29297,1.6e-05,41.78217,0.00018,-0.015,0.059,-0.03,0.044,8e-07,1.6e-06,1.7e-06,1.2e-06,0.15,0.4,-0.75,0.5,0.76,0.5,-0.21,0.39,-0.9,0.5,0.93,0.5,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454974.568,0.0082,-0.0082,,,,,,,,,,,,,
2544,6026737,K02949.01,,285.87579,0.0,19h03m30.19s,41.332432,0.0,+41d19m56.8s,13.728,,13.264000000000001,,13.135,,13.079,,12.222000000000001,0.022000000000000002,11.972999999999999,0.021,11.902999999999999,0.022000000000000002,13.312999999999999,,q1_q8_koi,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1998,-0.6694,0.8521,0.3083,Mandel and Agol (2002 ApJ 580 171),13.0,,1.16,132.362,0.012,-0.012,0,,,,,,1.23,0.69,-0.69,0.09699999999999999,,,0.03,0.18,-0.18,6.5193,,,,,,51,,,10.174380000000001,0.00018,-0.00018,0.0063,0.003,-0.003,11.76,0.67,-0.67,89.95,,,1169.0,,,6176.0,93.0,-93.0,4.0,0.3,-0.3,,,,1.78,0.52,-0.52,1.18,0.13,-0.13,4.97,1.0,-1.0,Pinsonneault,0.667,19.05839,3.5e-05,41.33259,0.00042,0.03,0.13,0.04,0.1,-1.9e-06,4.1e-06,-2.6e-06,3.3e-06,-0.49,0.65,0.08,0.47,0.5,0.65,-0.62,0.68,0.11,0.48,0.63,0.67,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454965.3619999997,0.012,-0.012,,,,,,,,,,,,,
2545,11200415,K00293.01,,296.35733,0.0,19h45m25.76s,48.86372,0.0,+48d51m49.4s,12.279000000000002,,11.982999999999999,,11.902000000000001,,11.898,,11.09,0.021,10.887,0.018000000000000002,10.843,0.017,12.057,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.2884,-0.8625,0.9596,0.2922,Mandel and Agol (2002 ApJ 580 171),52.8,,9.37,172.2198,0.0016,-0.0016,0,,,,,,1.68,0.97,-0.97,0.06,,,0.06,0.94,-0.94,3.2913,,,,,,114,,,4.639530000000001,1.2e-05,-1.2e-05,0.0097,0.0041,-0.0041,11.0,5.5,-5.5,89.95,,,1503.0,,,6618.0,84.0,-84.0,4.15,0.3,-0.3,,,,1.59,0.62,-0.62,1.31,0.17,-0.17,2.47,0.5,-0.5,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455005.22,0.0016,-0.0016,,,,,,,,,,,,,
2546,9635606,K02535.01,,284.74792,0.0,18h58m59.50s,46.373619,0.0,+46d22m25.0s,15.788,,14.933,,14.640999999999998,,14.463,,13.404000000000002,0.026000000000000002,12.882,0.023,12.776,0.03,14.985,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5463,1.2249,-0.479,0.5993,Mandel and Agol (2002 ApJ 580 171),18.2,,1.14,153.8116,0.0077,-0.0077,0,,,,,,1.6,2.3,-2.3,0.23399999999999999,,,0.69,0.62,-0.62,5.0495,,,,,,484,,,48.892759999999996,0.00098,-0.00098,0.0214,0.0075,-0.0075,56.0,28.0,-28.0,89.38,,,378.0,,,4934.0,68.0,-68.0,4.59,0.3,-0.3,,,,0.71,0.93,-0.93,0.72,0.13,-0.13,14.0,3.2,-3.2,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454986.812,0.0077,-0.0077,,,,,,,,,,,,,
2547,3728701,K02536.01,Kepler-1272 b,285.21985,0.0,19h00m52.76s,38.805882000000004,0.0,+38d48m21.2s,14.860999999999999,,14.34,,14.235,,14.089,,13.207,0.026000000000000002,12.899000000000001,0.035,12.888,0.035,14.423,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),23.0,,1.4,137.184,0.01,-0.01,0,,,,,,2.7,1.3,-1.3,0.272,,,0.9259999999999999,0.1,-0.1,7.0325,,,,,,398,,,51.1295,0.0013,-0.0013,0.02239,0.0008900000000000001,-0.0008900000000000001,24.1,1.9,-1.9,87.66,,,541.0,,,6057.0,123.0,-123.0,4.35,0.3,-0.3,,,,1.12,0.52,-0.52,1.03,0.13,-0.13,4.9,1.8,-1.8,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454970.184,0.01,-0.01,,,,,,,,,,,,,
2548,10861715,K02537.01,,292.02341,0.0,19h28m05.62s,48.226959,0.0,+48d13m37.1s,15.764000000000001,,15.269,,15.114,,15.067,,14.187999999999999,0.033,13.823,0.039,13.770999999999999,0.057999999999999996,15.309000000000001,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),7.2,,1.95,134.88,0.03,-0.03,0,,,,,,1.52,0.73,-0.73,0.518,,,0.65,0.84,-0.84,11.3384,,,,,,241,,,133.5181,0.0062,-0.0062,0.0149,0.0058,-0.0058,69.0,32.0,-32.0,89.38,,,357.0,,,6014.0,87.0,-87.0,4.51,0.3,-0.3,,,,0.94,0.27,-0.27,1.038,0.051,-0.051,0.3,2.3,-2.3,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454967.88,0.03,-0.03,,,,,,,,,,,,,
2549,11807274,K00262.02,Kepler-50 c,288.10086,0.0,19h12m24.21s,50.033718,0.0,+50d02m01.4s,10.675,,10.36,,10.312999999999999,,10.302,,9.517999999999999,0.026000000000000002,9.25,0.031,9.197000000000001,0.019,10.421,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.0342,-0.271,0.5645,0.3891,Mandel and Agol (2002 ApJ 580 171),53.9,,1.4,136.9686,0.0022,-0.0022,0,,,,,,2.79,0.39,-0.39,0.09300000000000001,,,0.9768,0.1,-0.1,2.6022,,,,,,124,,,9.376137,5.5e-05,-5.5e-05,0.013619999999999998,0.0003,-0.0003,7.52,0.35,-0.35,82.51,,,1200.0,,,6058.0,52.0,-52.0,3.98,0.1,-0.1,,,,1.88,0.26,-0.26,1.22,0.1,-0.1,4.75,0.97,-0.97,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454969.969,0.0022,-0.0022,,,,,,,,,,,,,
2550,1849702,K02538.01,,286.28595,0.0,19h05m08.63s,37.387058,0.0,+37d23m13.4s,14.773,,14.079,,13.847000000000001,,13.710999999999999,,12.729000000000001,0.028999999999999998,12.193,0.027000000000000003,12.145999999999999,0.024,14.125,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.4623,0.9534,-0.2695,0.5581,Mandel and Agol (2002 ApJ 580 171),15.3,,2.47,155.6399,0.0071,-0.0071,0,,,,,,3.3,1.2,-1.2,0.213,,,0.9990000000000001,0.1,-0.1,3.9937,,,,,,520,,,39.83101,0.0007599999999999999,-0.0007599999999999999,0.042,0.015,-0.015,22.5,9.4,-9.4,87.66,,,418.0,,,5178.0,62.0,-62.0,4.64,0.3,-0.3,,,,0.713,0.067,-0.067,0.814,0.022,-0.022,0.7,3.9,-3.9,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454988.64,0.0071,-0.0071,,,,,,,,,,,,,
2551,7289162,K02539.01,,293.96689,0.0,19h35m52.05s,42.841888,0.0,+42d50m30.8s,14.044,,13.595999999999998,,13.479000000000001,,13.419,,12.591,0.021,12.298,0.024,12.267000000000001,0.018000000000000002,13.648,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),16.7,,1.08,131.6892,0.0036,-0.0036,0,,,,,,1.11,0.62,-0.62,0.061,,,0.64,0.69,-0.69,2.063,,,,,,93,,,5.266472,2.8999999999999997e-05,-2.8999999999999997e-05,0.0092,0.0032,-0.0032,15.3,7.1,-7.1,87.66,,,1159.0,,,6202.0,90.0,-90.0,4.4,0.3,-0.3,,,,1.09,0.48,-0.48,1.09,0.12,-0.12,2.3,1.2,-1.2,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454964.6890000002,0.0036,-0.0036,,,,,,,,,,,,,
2552,3001885,K02540.01,,294.0704,0.0,19h36m16.90s,38.181702,0.0,+38d10m54.1s,16.582,,15.526,,15.174000000000001,,15.011,,13.895,0.027999999999999997,13.357000000000001,0.033,13.269,0.037000000000000005,15.595999999999998,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5385,1.5416,-0.8997,0.7592,Mandel and Agol (2002 ApJ 580 171),25.8,,1.33,133.7072,0.0036,-0.0036,0,,,,,,2.1,1.2,-1.2,0.035,,,0.03,0.11,-0.11,2.1677,,,,,,651,,,2.675966,1.3000000000000001e-05,-1.3000000000000001e-05,0.023,0.01,-0.01,9.67,0.43,-0.43,89.95,,,982.0,,,4570.0,200.0,-200.0,4.5,0.3,-0.3,,,,0.83,0.3,-0.3,0.79,0.3,-0.3,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454966.707,0.0036,-0.0036,,,,,,,,,,,,,
2553,12306058,K02541.01,Kepler-391 b,290.62183,0.0,19h22m29.24s,51.057301,0.0,+51d03m26.3s,13.683,,12.931,,12.717,,12.56,,11.564,0.025,11.072000000000001,0.027000000000000003,10.97,0.025,13.007,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.4056,0.8104,-0.1637,0.5355,Mandel and Agol (2002 ApJ 580 171),23.7,,1.36,137.9603,0.0095,-0.0095,0,,,,,,2.16,0.29,-0.29,0.078,,,0.619,0.1,-0.1,6.8386,,,,,,74,,,7.4168199999999995,0.00015,-0.00015,0.008190000000000001,0.0003,-0.0003,6.64,0.28,-0.28,84.8,,,1279.0,,,5214.0,84.0,-84.0,3.74,0.3,-0.3,,,,2.41,0.31,-0.31,1.172,0.093,-0.093,5.7,1.3,-1.3,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454970.96,0.0095,-0.0095,,,,,,,,,,,,,
2554,6183511,K02542.01,,283.40195,0.0,18h53m36.47s,41.516331,0.0,+41d30m58.8s,17.329,,15.901,,14.755,,14.177,,12.857999999999999,0.021,12.265999999999998,0.024,12.032,0.027999999999999997,15.527000000000001,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.2722,-0.8042,0.7713,0.576,Mandel and Agol (2002 ApJ 580 171),25.7,,1.19,132.3757,0.0015,-0.0015,0,,,,,,1.02,0.2,-0.2,0.013000000000000001,,,0.88,0.31,-0.31,1.2613,,,,,,283,,,0.7273149999999999,1.1e-05,-1.1e-05,0.0192,0.0036,-0.0036,2.5,1.2,-1.2,69.33,,,1001.0,,,3716.0,200.0,-200.0,4.76,0.3,-0.3,,,,0.485,0.021,-0.021,0.495,0.032,-0.032,13.8,3.5,-3.5,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454965.376,0.0015,-0.0015,,,,,,,,,,,,,
2555,12469800,K02543.01,,295.90921000000003,0.0,19h43m38.21s,51.347939000000004,0.0,+51d20m52.6s,16.083,,15.314,,15.037,,14.87,,13.827,0.027000000000000003,13.345,0.024,13.392000000000001,0.04,15.350999999999999,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5463,1.2249,-0.479,0.5993,Mandel and Agol (2002 ApJ 580 171),28.0,,1.42,131.9443,0.0021,-0.0021,0,,,,,,1.36,0.19,-0.19,0.021,,,0.56,0.61,-0.61,1.4482,,,,,,329,,,1.301993,1.4999999999999999e-05,-1.4999999999999999e-05,0.0169,0.0022,-0.0022,5.9,2.7,-2.7,84.22,,,1331.0,,,5085.0,69.0,-69.0,4.58,0.3,-0.3,,,,0.739,0.026,-0.026,0.757,0.021,-0.021,10.9,3.8,-3.8,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454964.944,0.0021,-0.0021,,,,,,,,,,,,,
2556,8676148,K02544.01,Kepler-1273 b,285.80322,0.0,19h03m12.77s,44.873428000000004,0.0,+44d52m24.3s,16.389,,15.767000000000001,,15.585,,15.51,,14.615,0.042,14.192,0.038,14.26,0.057,15.825999999999999,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),22.6,,1.29,158.1177,0.0091,-0.0091,0,,,,,,2.3,1.2,-1.2,0.18,,,0.75,0.77,-0.77,4.7325,,,,,,618,,,28.62525,0.00072,-0.00072,0.0248,0.0054,-0.0054,32.0,14.0,-14.0,88.81,,,542.0,,,5679.0,116.0,-116.0,4.56,0.3,-0.3,,,,0.84,0.42,-0.42,0.941,0.085,-0.085,1.0,3.6,-3.6,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454991.1180000002,0.0091,-0.0091,,,,,,,,,,,,,
2557,9696358,K02545.01,Kepler-1274 b,284.59372,0.0,18h58m22.49s,46.44978,0.0,+46d26m59.2s,12.038,,11.639000000000001,,11.63,,11.552999999999999,,10.755999999999998,0.021,10.505999999999998,0.018000000000000002,10.454,0.016,11.752,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),19.9,,1.13,132.7643,0.0098,-0.0098,0,,,,,,0.78,0.37,-0.37,0.075,,,0.7170000000000001,0.1,-0.1,5.7133,,,,,,33,,,6.98158,0.00018999999999999998,-0.00018999999999999998,0.005679999999999999,0.00025,-0.00025,6.6,1.0,-1.0,83.65,,,1139.0,,,6321.0,137.0,-137.0,4.3,0.3,-0.3,,,,1.25,0.59,-0.59,1.14,0.16,-0.16,3.12,0.95,-0.95,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454965.764,0.0098,-0.0098,,,,,,,,,,,,,
2558,5039129,K02546.01,,298.34653,0.0,19h53m23.17s,40.139790000000005,0.0,+40d08m23.2s,14.722000000000001,,14.28,,14.165,,14.117,,13.275,0.022000000000000002,13.005999999999998,0.025,12.922,0.027999999999999997,14.332,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),17.9,,1.06,132.0611,0.0028,-0.0028,0,,,,,,0.99,0.6,-0.6,0.025,,,0.03,0.12,-0.12,2.0496,,,,,,94,,,1.3196771999999999,6.4e-06,-6.4e-06,0.0086,0.0042,-0.0042,4.79,0.25,-0.25,89.38,,,1807.0,,,6299.0,106.0,-106.0,4.45,0.3,-0.3,,,,1.06,0.39,-0.39,1.14,0.11,-0.11,0.3,1.1,-1.1,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454965.0609999998,0.0028,-0.0028,,,,,,,,,,,,,
